trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
86,2135,COMPLETE,2025-05-01T17:07:57.585,2025-05-01T17:30:31.182,1353.597108,3.90350784704108,1.29310713031887,1.33196878204715,3,2,98.9,66.2658703051042,"[{""name"": ""simple4_5subtasks(dc1, dnc2, nd8)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}]"
89,2099.32,COMPLETE,2025-05-01T17:10:08.269,2025-05-01T17:31:25.434,1277.165183,4.61346069271055,2.59581404436712,0.260356764925899,4,1,,92.0399262938183,"[{""name"": ""simple15_6subtasks(nd1->dnc3, nd(2, 5))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple9_6subtasks(dc1, dnc2, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple12_6subtasks(dc2, dnc2)"", ""status"": ""Failed (No Progress)""}, {""name"": ""complex10_20subtasks(nd7->dc1, dnc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
104,3900,PRUNED,2025-05-01T17:28:06.825,2025-05-01T17:32:20.548,253.723285,4.76975247213561,1.14562048153542,0.106106545332755,,,,,[]
106,3900,PRUNED,2025-05-01T17:31:25.688,2025-05-01T17:33:51.828,146.139815,4.17389795051324,0.614196666336246,0.196233758598887,,,,,[]
99,1527.1,COMPLETE,2025-05-01T17:20:55.943,2025-05-01T17:35:03.433,847.490149,3.58554646640689,0.567732511341759,1.74107321573254,4,1,96.8,26.1944408762269,"[{""name"": ""simple4_5subtasks(dc1, dnc2, nd8)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple6_5subtasks(dnc3, nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple5_5subtasks(dc1, nd(3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
108,3900,PRUNED,2025-05-01T17:33:52.057,2025-05-01T17:36:11.221,139.164397,4.11169390372312,4.02881121029959,0.268779293019757,,,,,[]
94,1546.84,COMPLETE,2025-05-01T17:14:51.725,2025-05-01T17:37:55.176,1383.451282,2.83892815723777,3.50938115521095,1.75223124814015,4,1,91.4,87.2831082498189,"[{""name"": ""simple6_5subtasks(dnc3, nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple9_6subtasks(dc1, dnc2, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
105,3900,PRUNED,2025-05-01T17:30:31.482,2025-05-01T17:39:19.105,527.622678,3.65613103561557,4.06661032441349,0.307316946236524,,,,,[]
111,3900,PRUNED,2025-05-01T17:37:55.473,2025-05-01T17:41:03.808,188.334363,3.38899135385694,0.456002008447865,2.24499462366717,,,,,[]
112,3900,PRUNED,2025-05-01T17:39:19.347,2025-05-01T17:41:51.430,152.083038,3.76134715471811,0.751966911271975,2.56706540655688,,,,,[]
