number,value,params_alpha,params_beta,params_delta,params_gamma,state,user_attrs_avg_completed_makespan,user_attrs_failed_tasks,user_attrs_num_completed,user_attrs_num_failed,duration
278,10000000000,0.187380723621035,110.667854957513,8.80125091956738,2.88452988408917,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.878695
279,10000000000,0.0792634475797983,0.489784411791914,13.2827556953235,0.0135267112958895,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.790792
280,10000000000,0.360395828548004,70.83084423175,8.43256636203226,0.0114639164040559,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:08.026289
281,10000000000,0.307825283837334,2.37943290085965,5.32676493092802,13.1860678257094,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.729305
282,10000000000,0.335193060856409,16.0182469548136,14.211333722732,0.0173805795984794,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.304549
283,10000000000,0.0842730073238145,0.17317797435811,14.9444077702555,0.146857324298996,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.361302
284,10000000000,0.11703108603201,52.422563330036,10.060612467597,12.9977256738398,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.593124
285,10000000000,0.0687463866110867,18.9546306975978,6.84650866076119,0.0454326148527965,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.776908
286,10000000000,0.994385791299793,5.07372681035977,14.5201779720873,0.0120092149315798,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.184351
287,10000000000,0.704370290791722,0.24037026688502,3.96008587809885,0.104634658127141,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.653999
288,10000000000,0.0213953654249205,0.155494749582934,2.27508091958274,0.0131219372936978,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.969123
289,10000000000,0.0116506753423751,109.983783463211,2.12728544884325,3.5581496508328,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.899606
290,10000000000,0.377007845688427,0.157191359133958,2.14645108748716,5.67015997776624,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.440949
291,10000000000,7.02098743277506,21.437748002832,11.9917072943748,0.013272429396288,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.330428
292,10000000000,0.196407748781894,0.671259631919526,11.1773298620067,21.1630252277169,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.683691
293,10000000000,0.0624894460622739,0.438814866714488,8.32635179105488,1.10064877089887,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.204095
294,10000000000,1.41533983809271,20.2076019478741,12.1001624153894,0.0652635187595653,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.416682
295,10000000000,0.0109425718088528,3.12745906667873,12.6055349534326,0.0135537697277928,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.840566
296,10000000000,3.10134062369762,0.150768048576286,3.06506266285709,0.152089190417566,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.354881
297,10000000000,8.92497894826489,5.5666043914769,0.413991787680114,0.0174982873003623,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:06.126782
298,10000000000,5.10010058166429,4.74866129296454,8.05238182969985,16.7474167725277,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.572603
299,10000000000,0.0798632699227387,0.106426901918006,7.25334051496019,4.41777833847563,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.799279
300,10000000000,0.855089710030877,0.754888999509968,2.9064658786162,0.891839977081372,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.997376
301,10000000000,0.380779924783946,31.4870657161766,7.26205487123884,10.5774053577891,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.266416
302,10000000000,0.543743799872973,21.5319362943685,1.11918853693849,0.439759594690509,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.366347
303,10000000000,4.16627765395154,0.93373282119245,0.0353172129737276,0.0365273552880329,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:07.034574
304,10000000000,0.09738992894861,3.14963327949136,11.2945652292227,0.0150811310128507,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.779435
305,10000000000,0.0288868147236001,0.15645745029758,13.2572496723001,0.037498909317358,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.079317
306,10000000000,2.43181590075373,111.76712123282,12.5643651664859,4.30104434246814,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.315998
307,10000000000,0.604314488893741,140.902872472861,14.347487561363,0.21295832868203,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.630880
308,10000000000,0.187721915702554,9.04851393158824,5.12398547752399,0.010086528600088,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.609098
309,10000000000,0.0351004467616466,93.0180238459159,5.98228639659573,3.24958881148555,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.636240
310,10000000000,9.05312967885203,5.75838622136975,1.69636210819942,3.57718852925733,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:24.892888
311,10000000000,1.62094485518971,0.133208934380227,5.82598702243663,0.397114527128312,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.785921
312,10000000000,0.764120957216373,0.734947039993267,11.4108677769988,6.08400796051393,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.803380
313,10000000000,0.0784908208633697,103.45564786409,10.7060601616193,67.346820322964,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.379886
314,10000000000,0.150780440522765,112.939954127496,14.5479397590801,0.0105984386593937,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.482262
315,10000000000,10.3431156759198,0.440614220804969,1.02240776694208,0.390346714315452,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:07.023238
316,10000000000,2.10556921302446,0.128112715680656,2.27950078407201,0.246433196361471,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.255719
317,10000000000,0.0126978181773202,17.3098970333911,12.2995231467817,2.73836813146766,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.843386
318,10000000000,0.0275423335406281,51.9348842076909,1.70240486574737,0.0154135669295049,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.785286
319,10000000000,0.746050157922419,0.765342707450338,10.8906239931125,46.0070960090311,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.838738
320,10000000000,0.40439882815213,0.235836993676542,7.70764074679421,4.24910287571045,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.093443
321,10000000000,0.0349400134934728,0.383224461559053,11.5631381911479,0.184238355915379,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.761133
322,10000000000,11.2878001791313,3.89161918573715,14.0914333864913,0.0220863874523581,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.521556
323,10000000000,0.0145391259374946,7.35974853838375,5.12261482783477,0.241035133681062,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.049890
324,10000000000,0.401013041312942,36.673745757056,11.9690575192517,0.0110354659021453,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.901389
325,10000000000,0.0501495546806716,0.537403377036032,6.09491127418371,0.0480102293461519,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.571725
326,10000000000,0.0153823854787493,24.1486789877773,10.6173315567617,40.0710641023174,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.597327
327,10000000000,0.490924386833849,49.0771120431057,11.8504102147031,2.42934498637399,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.216779
328,10000000000,0.473423213041704,0.410285113515384,7.14285771474753,0.046422839951889,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.874582
329,10000000000,0.0704071014030937,1.73034966815861,5.91034084290881,0.186798060625061,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.157903
330,10000000000,0.017719476250801,23.5798833620203,4.68686080918379,10.3062055028223,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.683775
331,10000000000,2.15142681295982,10.3514735665739,12.8712480813856,0.0103107588007048,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.134267
332,10000000000,0.0413002801802754,16.6601139253084,8.45405641681044,0.101378796788823,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.278709
333,10000000000,1.68142407116356,0.147087307826345,2.07126889676769,2.61137589457922,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.588426
334,10000000000,0.0761909753102509,6.12031510322308,12.6436023056822,0.0320751214275756,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.146305
335,10000000000,6.92211975293504,111.977504364736,10.3890197974966,0.195412840886109,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.903411
336,10000000000,0.229396026069907,0.409682635142028,2.25834374950396,33.9725512724601,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.882849
337,10000000000,2.86887083017626,0.595566980978831,11.5669338927415,0.0101289614011691,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.737048
338,10000000000,0.0292833056559574,4.47990710492999,14.9629156847468,0.0107428653113434,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.131012
339,10000000000,11.6623638251026,131.136491148839,14.6806084882725,0.0617892080944943,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.421534
340,10000000000,0.343043002598915,80.6845457486881,7.97283913064308,10.0162788196849,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.312093
341,10000000000,2.53953089075539,122.407366052772,14.934724111717,1.91805988130422,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.611202
342,10000000000,0.0460096341256861,0.364819585678549,4.24117736082795,4.61903443006119,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.810076
343,10000000000,3.33959575344902,0.476095232462735,2.84528375551716,0.0120276461738973,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.979373
344,10000000000,2.92005037483258,0.54118734708179,6.08187564408331,0.0334484748122075,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.672157
345,10000000000,0.161370225687188,0.476371455785089,6.05579937996851,29.3065685215215,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.369017
346,10000000000,0.453346989961974,0.414212908887016,5.67651179374293,0.295768589652093,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.817421
347,10000000000,0.267347758980459,8.09709390064215,9.07407917540061,0.57925187213337,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.659923
348,10000000000,0.0863088912182382,99.0723486591274,14.2839293904038,25.4206384920326,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.620513
349,10000000000,0.052391713332864,0.942444208515559,14.8323442669071,0.0105138047346092,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.586273
350,10000000000,0.706559639794993,0.151500999727936,14.3974564119539,0.0128970781511752,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.553603
351,10000000000,0.0227625729451564,0.484345326966716,12.0964693989265,0.0113872396254072,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.474736
352,10000000000,0.0302047396549807,2.12080893534857,4.3478519919038,1.02439431449457,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.821650
353,10000000000,0.0168430567004116,29.5193850752813,13.5785742028778,63.0856034818726,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.631163
354,10000000000,0.0850305620652603,75.5058529867831,8.71235544042465,0.133434829682052,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.783711
355,10000000000,0.0102711409895709,0.416835519812308,1.78958348454039,0.182900527676215,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.674551
356,10000000000,0.0438596393321373,0.787309351118902,1.54220777077204,0.012308775352667,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.850768
357,10000000000,1.59879667826488,26.710177415794,5.97643723753209,0.0298137704553574,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.590857
358,10000000000,0.0195796663792616,1.24390511525085,4.93642784185766,0.0302673710022848,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.929007
359,10000000000,0.295771984206071,4.50697149010092,6.04917855130737,0.426779426122967,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.590421
360,10000000000,0.0111186727008446,0.781544266010938,12.5418183008407,0.115769781451979,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.250188
361,10000000000,12.1596452488327,50.0603855095854,14.957438265863,2.18911132968942,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.061809
362,10000000000,0.0371740653889352,32.6019665555097,9.00427380495191,6.7844947731142,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.552702
363,10000000000,0.385832639160947,0.289273549771533,3.7401147924599,2.72602964286283,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.570181
364,10000000000,1.38035088339243,0.262026621062957,10.6628863799956,0.013785315360901,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.643847
365,10000000000,7.44443638276464,0.130710246073419,5.19733122247241,0.0670433422045832,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:05.903394
366,10000000000,0.0425724895496718,0.104586966689384,12.1342487121778,0.443393490591054,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.764505
367,10000000000,0.281967246114937,0.199122121848096,12.8122503901941,65.2614863536535,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.211546
368,10000000000,0.0405846507918315,87.131648195507,10.7911766443833,6.88394250794884,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.421788
369,10000000000,0.0478420988557416,4.40117673119013,12.7988711860721,0.114875798868803,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.239181
370,10000000000,0.276570961034215,13.6029862315398,14.9216340872224,0.0155308642740077,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.620225
371,10000000000,0.135872619646122,2.26773257541175,7.59231273380945,12.2876128823512,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.588980
372,10000000000,0.118864073489818,5.79978411446337,3.84070774921288,0.564270842970108,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.450665
373,10000000000,0.0166816363349382,130.872823618047,1.02140448884197,28.2090376024521,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.578572
374,10000000000,0.0197358328132735,0.320792349568778,14.8425708156624,0.131881597115516,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.323271
375,10000000000,0.323967294070759,23.9938142364532,5.41170480903198,0.0882854571475142,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.639749
376,10000000000,0.033903808802893,4.28499082954388,10.2614545035586,0.0449461590374596,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.465662
377,10000000000,5.9835847874536,0.141424429420771,0.808055401934512,0.331253237243354,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:25.458515
378,10000000000,1.63710197789754,0.233580543907516,2.20510001840147,0.0606279837723635,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.251023
379,10000000000,0.023375065706734,0.351575918025069,5.72643803340666,0.0223969559179318,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.779492
380,10000000000,6.75480922358524,0.34071913267615,2.22018086221019,0.0500482065582493,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:15.914246
381,10000000000,13.515289888794,100.032177800877,12.2766965336865,1.4445997809088,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.130300
382,10000000000,0.226251846260552,143.793956130334,11.8233291294635,9.6839623904822,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.207029
383,10000000000,0.0703365849921187,1.50098877541353,5.16438632293559,12.4163515216436,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.613366
384,10000000000,0.0101118056310771,99.9312245724313,11.8776536090441,39.9552103353128,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.190920
385,10000000000,0.266297549044025,10.7948257873057,11.5958423363383,0.0584050869615267,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.511144
386,10000000000,0.541733974256995,29.9252894662018,9.24499238980547,0.0443958349352023,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.738929
387,10000000000,3.02904633297455,1.08712980567577,4.65023429236719,0.220118150588391,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.426352
388,10000000000,0.406733521534873,0.175966900662847,9.55994433890233,66.8996118732772,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:08.037105
389,10000000000,0.267892631376631,25.5540230649404,9.28403178721257,9.97974441622599,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.602288
390,10000000000,6.22955433274526,5.7641231595196,10.9000226066413,0.0245872324537617,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.777930
391,10000000000,0.553204578326489,1.0994860707213,4.90001244497428,5.66954899073508,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.047984
392,10000000000,1.98235530210289,17.529558843573,14.8686161623496,0.0269176244757388,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.617471
393,10000000000,0.0450183162682488,0.354623356961829,6.43343380529939,4.12959970405012,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.467598
394,10000000000,0.0159106440919491,5.04977729430343,3.58528909295015,0.0128907542927766,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.404540
395,10000000000,6.93271634522586,8.61560668835948,11.6888508592554,0.233697394266395,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.431078
396,10000000000,0.12294058142836,58.7542741103979,14.9617797809812,0.0608082050600465,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.385874
397,10000000000,6.84837679457227,1.89700037253102,12.449204595073,2.31164040334122,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.579261
398,10000000000,0.175795891982825,129.850683651703,11.1496631078275,0.0176415517368778,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.526378
399,10000000000,0.0105766436669529,0.116529405838729,9.88092598877571,0.375505544330315,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.608739
400,10000000000,0.0106549173695601,22.3813771735757,10.0463882419531,7.70148022013244,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.003551
401,10000000000,0.0228010765916374,14.4897172619535,11.4627389870144,0.0159641364167571,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.850196
402,10000000000,0.0980575282018134,0.1870282144641,1.93294552558031,0.355050860138622,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.100233
403,10000000000,0.777750845348143,98.1435808226735,12.8177461747562,0.020883129502641,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.268696
404,10000000000,0.0763309405520016,17.341141001918,7.19359565480746,0.917912039887285,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.767819
405,10000000000,0.434540633614789,0.268531301082018,0.649143802946233,1.85296555466068,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.512015
406,10000000000,3.84458410749365,26.8553300588481,10.8430937824084,7.26085064226655,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.703358
407,10000000000,0.0171297307781838,0.242937635691875,10.5993296598907,0.010639036046676,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.462180
408,10000000000,0.0286621918199609,124.641885705074,1.79724899155543,3.46781097310961,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.823237
409,10000000000,0.068446473623689,0.122401509193112,11.2411735381056,0.0806198157544705,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.036986
410,10000000000,1.3314039739255,0.522662532609302,12.6213671065377,0.0719824985838643,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.747366
411,10000000000,0.384779947913374,4.11076794755334,1.55641363142906,7.68090550230532,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.061045
412,10000000000,0.202648411934809,0.658750663740055,8.78396280101191,8.91393055779987,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.810297
413,10000000000,13.0193765050804,7.37595620377278,6.0998826944084,0.153792966992215,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.042945
414,10000000000,0.146520909678804,33.2684369486602,3.83497275420349,2.1652422222264,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.150337
415,10000000000,0.209532949998609,3.82481925913299,2.58309049579281,0.0456897500127462,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.565142
416,10000000000,0.0667125331237506,3.57670595992323,13.8930652991982,3.45340878736865,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.517265
417,10000000000,1.17470235562638,0.44997754452803,0.11565431278059,12.6179184689337,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:16.314643
418,10000000000,0.0115072202820944,129.971645807235,11.237541952012,6.06782957832884,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.760550
