trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
51,46.92800000000001,COMPLETE,2025-05-21T21:41:24.540748,2025-05-21T21:56:32.877786,908.337038,1.5636841160781882,0.10266722248614418,0.17958612557960052,5,0,46.92800000000001,20.513516285188963,[]
60,48.0,PRUNED,2025-05-21T21:55:05.792734,2025-05-21T21:57:54.454842,168.662108,4.2406366038100565,4.9777823851514,0.5870799221579361,,,,,[]
63,48.60000000000001,PRUNED,2025-05-21T21:57:54.695704,2025-05-21T22:01:05.184383,190.488679,1.7311425436772057,4.373212892383761,0.3467991681861531,,,,,[]
62,83.24,PRUNED,2025-05-21T21:56:33.125283,2025-05-21T22:01:36.449751,303.324468,2.6898483218152816,2.8377004191598276,0.04070368319522233,,,,,[]
46,864.5208865873208,COMPLETE,2025-05-21T21:37:14.777840,2025-05-21T22:02:21.607117,1506.829277,3.2933489519296053,4.9637577832844055,1.50784533261373,4,1,77.77000000000001,91.70141526358202,"[{""name"": ""simple11_6subtasks(dc1, nd(1, 5))"", ""status"": ""Failed (Planning/State Error)""}]"
47,842.314905924047,COMPLETE,2025-05-21T21:37:38.405959,2025-05-21T22:04:47.414792,1629.008833,2.0917505773006475,3.501257328772454,0.8561009432940994,4,1,87.89500000000001,96.5722022954491,"[{""name"": ""simple1_4subtasks(dc1, nd1)"", ""status"": ""Failed (Planning/State Error)""}]"
66,53.900000000000006,PRUNED,2025-05-21T22:02:21.866860,2025-05-21T22:05:35.430229,193.563369,1.9857377350907301,0.4741144558832284,1.3112450999747685,,,,,[]
57,57.128,COMPLETE,2025-05-21T21:47:06.843221,2025-05-21T22:06:21.972788,1155.129567,4.4587838689476635,4.458683602134056,1.122017222896904,5,0,49.435,48.577807261014826,"[{""name"": ""complex6_14subtasks(dc1, dnc1, dnc2, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
64,78.70000000000002,PRUNED,2025-05-21T22:01:05.474820,2025-05-21T22:06:54.673155,349.198335,2.166098329202543,0.16573594131746766,0.0539189284527474,,,,,[]
65,84.23999999999998,PRUNED,2025-05-21T22:01:36.680167,2025-05-21T22:07:32.577207,355.89704,2.0708357037625524,0.47482937331887437,0.7978214617894223,,,,,[]
68,47.54,PRUNED,2025-05-21T22:05:35.735400,2025-05-21T22:08:04.858566,149.123166,3.3561222138254183,3.4450355396436785,0.5658740327669423,,,,,[]
58,64.736,COMPLETE,2025-05-21T21:47:47.211758,2025-05-21T22:10:25.452504,1358.240746,2.2041721689326588,4.526080928294391,0.15335943165119048,5,0,61.94499999999999,67.31965920542135,"[{""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
53,72.316,COMPLETE,2025-05-21T21:43:23.508168,2025-05-21T22:10:31.810453,1628.302285,0.8542477735384396,0.6764575838113895,0.5628802984638601,5,0,78.69333333333333,97.0548802166013,"[{""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex9_17subtasks(dc2, dnc1, dnc2, dnc3, nd(1, 2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
71,53.900000000000006,PRUNED,2025-05-21T22:07:32.786724,2025-05-21T22:10:33.442919,180.656195,1.2369329185600588,1.2377038732703918,0.1730349367096836,,,,,[]
55,68.408,COMPLETE,2025-05-21T21:44:53.409871,2025-05-21T22:10:44.464679,1551.054808,2.111886008694625,0.16174046927091634,0.3998989886488058,5,0,72.18,91.04461343536386,"[{""name"": ""simple1_4subtasks(dc1, nd1)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex9_17subtasks(dc2, dnc1, dnc2, dnc3, nd(1, 2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
70,82.84,PRUNED,2025-05-21T22:06:54.881360,2025-05-21T22:13:00.908549,366.027189,2.0205915457137436,0.7891389261644428,0.6312945780458579,,,,,[]
75,49.8,PRUNED,2025-05-21T22:10:33.669879,2025-05-21T22:13:24.634143,170.964264,4.668018968091907,0.4490935857849321,2.2929423598297625,,,,,[]
74,48.0,PRUNED,2025-05-21T22:10:32.069459,2025-05-21T22:13:32.023685,179.954226,2.1152953441611424,1.3571910564139116,0.5302799398551371,,,,,[]
61,58.53599999999999,COMPLETE,2025-05-21T21:55:12.141471,2025-05-21T22:14:23.490187,1151.348716,2.7238167486427525,0.10685418187690865,1.233420013859408,5,0,53.919999999999995,47.7430647975998,"[{""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
69,101.10000000000001,PRUNED,2025-05-21T22:06:22.297929,2025-05-21T22:16:12.940496,590.642567,1.5707469192356467,0.4064243968838137,0.03469586342934461,,,,,[]
72,98.94000000000001,PRUNED,2025-05-21T22:08:05.080981,2025-05-21T22:16:19.121109,494.040128,4.039344547427984,0.2924394602486551,2.7315584528778603,,,,,[]
79,50.739999999999995,PRUNED,2025-05-21T22:13:32.271767,2025-05-21T22:17:05.362883,213.091116,4.7584297947924465,2.585247351173923,3.388862503100253,,,,,[]
80,64.78,PRUNED,2025-05-21T22:14:23.701259,2025-05-21T22:17:57.784542,214.083283,4.931816058896623,1.8758203378699023,1.099956052341122,,,,,[]
82,47.54,PRUNED,2025-05-21T22:16:19.400595,2025-05-21T22:18:49.209073,149.808478,3.9706602184829403,1.8270845878543804,1.5604732190292327,,,,,[]
81,50.099999999999994,PRUNED,2025-05-21T22:16:13.172554,2025-05-21T22:19:21.982729,188.810175,4.8216930274908965,3.035403566525587,1.7966314783406492,,,,,[]
67,4241.729464808246,PRUNED,2025-05-21T22:04:47.636881,2025-05-21T22:19:59.576571,911.93969,2.421253753197554,0.5560637121826669,0.13112608934180103,,,,,[]
83,64.78,PRUNED,2025-05-21T22:17:05.552034,2025-05-21T22:20:26.118335,200.566301,4.982781911909184,2.188978890308375,0.99357274339877,,,,,[]
77,119.34,PRUNED,2025-05-21T22:13:01.178251,2025-05-21T22:22:39.345250,578.166999,0.9792588826923307,0.18746071385335528,0.04365134891495037,,,,,[]
78,119.64,PRUNED,2025-05-21T22:13:24.850030,2025-05-21T22:22:44.042141,559.192111,2.70336056086295,3.3507142824957175,1.2201984288247207,,,,,[]
76,38.7,COMPLETE,2025-05-21T22:10:44.708303,2025-05-21T22:23:34.072140,769.363837,1.2139196727799506,0.48728902767043414,3.8460590928946874,5,0,49.300000000000004,13.605445080203936,"[{""name"": ""simple11_6subtasks(dc1, nd(1, 5))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
87,60.1,PRUNED,2025-05-21T22:19:59.795230,2025-05-21T22:24:13.756847,253.961617,0.6670360838015643,0.21390807501034442,4.040387716631901,,,,,[]
84,83.5,PRUNED,2025-05-21T22:17:58.007891,2025-05-21T22:24:42.294371,404.28648,0.7636155991383446,0.8388697188962145,3.41188358894819,,,,,[]
89,53.900000000000006,PRUNED,2025-05-21T22:22:39.546229,2025-05-21T22:25:41.470364,181.924135,1.542011513031327,0.16605585133683415,3.6988562972591525,,,,,[]
59,923.8358914044486,COMPLETE,2025-05-21T21:48:05.758407,2025-05-21T22:26:23.259439,2297.501032,4.694318345546408,3.9855488176160665,1.1259582685332126,4,1,96.732,156.69779674664605,[]
85,110.89999999999999,PRUNED,2025-05-21T22:18:49.430204,2025-05-21T22:27:08.060128,498.629924,1.1081872413311362,2.5170889826250127,4.963727852511409,,,,,[]
93,51.699999999999996,PRUNED,2025-05-21T22:24:42.533417,2025-05-21T22:28:06.707768,204.174351,1.1276240899688852,1.1497013482510383,4.122966765014882,,,,,[]
94,60.14000000000001,PRUNED,2025-05-21T22:25:41.670278,2025-05-21T22:29:44.446316,242.776038,1.4011518902410767,1.3442501578048773,4.1524281167236206,,,,,[]
95,60.14000000000001,PRUNED,2025-05-21T22:26:23.703016,2025-05-21T22:30:23.416012,239.712996,1.558501568581336,1.4580020464848578,4.2888522808704295,,,,,[]
90,89.5,PRUNED,2025-05-21T22:22:44.350218,2025-05-21T22:30:37.936539,473.586321,0.2432145547219451,0.3525928754785136,2.6873314352150777,,,,,[]
91,101.54,PRUNED,2025-05-21T22:23:34.304085,2025-05-21T22:31:11.795103,457.491018,1.366013862879951,2.739556649460037,4.243359021808267,,,,,[]
97,64.53999999999999,PRUNED,2025-05-21T22:28:06.993032,2025-05-21T22:32:20.654385,253.661353,0.276272951030581,1.503064343880071,1.5576022924887125,,,,,[]
98,49.8,PRUNED,2025-05-21T22:29:44.747810,2025-05-21T22:32:46.042422,181.294612,2.3675094375478465,1.5902604229462443,4.849825422152851,,,,,[]
99,50.74,PRUNED,2025-05-21T22:30:23.662391,2025-05-21T22:32:59.912060,156.249669,1.015188871966234,0.7832493971593928,4.303195480154293,,,,,[]
86,4019.0556372231804,PRUNED,2025-05-21T22:19:22.202253,2025-05-21T22:33:34.136696,851.934443,0.18177128800618347,4.946042531645335,0.2543989070014844,,,,,[]
101,49.8,PRUNED,2025-05-21T22:31:12.022718,2025-05-21T22:34:00.828300,168.805582,1.5609854553289713,1.1811767357143867,4.875301646441713,,,,,[]
102,48.0,PRUNED,2025-05-21T22:32:20.868540,2025-05-21T22:35:21.693155,180.824615,0.5336528529786778,0.1846402654447989,1.2238773963402685,,,,,[]
103,60.1,PRUNED,2025-05-21T22:32:46.248434,2025-05-21T22:36:57.781856,251.533422,0.8982881729102051,4.278936889610505,0.8401711836787153,,,,,[]
96,148.04000000000002,PRUNED,2025-05-21T22:27:08.379014,2025-05-21T22:39:41.646209,753.267195,1.2548366811183789,1.2278638247086366,4.428274387585428,,,,,[]
106,110.54,PRUNED,2025-05-21T22:34:01.105019,2025-05-21T22:41:29.798700,448.693681,1.0614505268618992,0.5027597998823968,1.793737771555316,,,,,[]
105,101.4,PRUNED,2025-05-21T22:33:34.406467,2025-05-21T22:42:33.575912,539.169445,2.1532739030537447,2.94763731533716,0.44702157039767454,,,,,[]
73,926.2873809111109,COMPLETE,2025-05-21T22:10:25.731538,2025-05-21T22:44:41.774741,2056.043203,0.9780363280900903,1.7506217186070243,0.2494006279216292,4,1,89.644,134.44557774815476,[]
110,59.74,PRUNED,2025-05-21T22:41:30.050377,2025-05-21T22:45:21.587196,231.536819,0.3787594385032749,3.0380146051217896,0.4994094686215713,,,,,[]
100,59.168000000000006,COMPLETE,2025-05-21T22:30:38.169418,2025-05-21T22:51:13.558976,1235.389558,1.1053109996525086,0.6767347966684791,1.5642954740908386,5,0,80.62,54.92765992298955,"[{""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex6_14subtasks(dc1, dnc1, dnc2, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple1_4subtasks(dc1, nd1)"", ""status"": ""Failed (Planning/State Error)""}]"
111,120.84,PRUNED,2025-05-21T22:42:34.032310,2025-05-21T22:51:24.962713,530.930403,0.5675684148965847,2.7497610375726915,0.319058423624541,,,,,[]
88,884.2988466183648,COMPLETE,2025-05-21T22:20:26.327109,2025-05-21T22:52:04.810173,1898.483064,0.5889412265973498,4.7291945182598,0.027840318423170918,4,1,76.02000000000001,119.86658269679174,"[{""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
108,49.52,COMPLETE,2025-05-21T22:36:58.248347,2025-05-21T22:52:38.614402,940.366055,2.832094505179808,3.898457625281835,0.05204554817928525,5,0,49.52,20.182944876211696,[]
112,101.00000000000001,PRUNED,2025-05-21T22:44:42.017265,2025-05-21T22:52:48.658230,486.640965,0.3359208230076547,2.9297598629609602,0.49066014565840554,,,,,[]
92,78.78400000000002,COMPLETE,2025-05-21T22:24:14.061026,2025-05-21T22:52:50.644801,1716.583775,1.8166102427345856,0.9452961752541511,3.711212006904775,5,0,71.30666666666667,84.19181358140195,"[{""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
115,53.900000000000006,PRUNED,2025-05-21T22:51:25.262643,2025-05-21T22:54:37.841837,192.579194,1.1149243518980494,3.545363203488287,0.4084210915487403,,,,,[]
104,62.076,COMPLETE,2025-05-21T22:33:00.151845,2025-05-21T22:54:48.433668,1308.281823,4.495198012830475,1.7007921542292994,2.366175781326373,5,0,51.695,64.94694462397601,"[{""name"": ""complex9_17subtasks(dc2, dnc1, dnc2, dnc3, nd(1, 2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
117,44.900000000000006,PRUNED,2025-05-21T22:52:38.862103,2025-05-21T22:55:52.360748,193.498645,2.6073132429892656,3.608805171360848,0.7327532650210282,,,,,[]
109,53.876,COMPLETE,2025-05-21T22:39:41.872551,2025-05-21T22:56:40.976409,1019.103858,3.7992195177242754,2.14206841471047,0.3150236366880872,5,0,53.876,29.514322608860674,[]
114,82.84,PRUNED,2025-05-21T22:51:13.853904,2025-05-21T22:57:04.960959,351.107055,3.9572173834055966,2.7334822576258677,1.0564970101311695,,,,,[]
121,56.94,PRUNED,2025-05-21T22:54:48.720992,2025-05-21T22:58:55.357932,246.63694,2.735331021274958,4.198031359083284,0.488960772714097,,,,,[]
